episode_id,symbol,side,entry_ts,exit_ts,duration_hours,entry_fills,exit_fills,entry_notional,exit_notional,total_qty,avg_entry_price,avg_exit_price,gross_pnl,fees,net_pnl,regime_at_entry,regime_at_exit,exit_reason,exit_reason_raw,strategy,intent_id,attempt_id,confidence,hybrid_score,conviction_score,conviction_band,entry_regime_confidence,expected_edge,engine_source
EP_0615,ETHUSDT,LONG,2025-12-28T22:38:53.973487+00:00,2025-12-28T22:59:43.723675+00:00,0.35,1,9,170.6,170.85,0.058,2941.34,2945.6205,0.2483,0.1366,0.1117,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_b88d803dd5,sig_7066cddd31,0.0,0.0,0.0,,0.4993,0.0,
EP_0616,ETHUSDT,LONG,2025-12-28T23:01:55.469193+00:00,2025-12-28T23:18:35.309465+00:00,0.28,1,8,162.18,161.87,0.055,2948.75,2943.0427,-0.3139,0.1296,-0.4435,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_48ce206af5,sig_5ac1869a77,0.0,0.0,0.0,,0.464,0.0,
EP_0617,ETHUSDT,LONG,2025-12-30T10:33:14.586645+00:00,2025-12-30T10:50:57.201349+00:00,0.3,1,9,169.76,169.82,0.057,2978.3188,2979.2165,0.0512,0.1358,-0.0847,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_ed50833cba,sig_d108e2da56,0.0,0.0,0.0,,0.4865,0.0,
EP_0618,ETHUSDT,LONG,2026-01-01T12:57:13.103303+00:00,2026-01-01T13:08:54.722034+00:00,0.19,1,4,170.18,170.21,0.057,2985.65,2986.1651,0.0294,0.1362,-0.1068,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_141940627d,sig_4d67f1c9ab,0.0,0.0,0.0,,0.4932,0.0,
EP_0619,ETHUSDT,LONG,2026-01-01T13:11:41.648362+00:00,2026-01-01T13:18:31.688435+00:00,0.11,1,3,167.35,167.29,0.056,2988.4,2987.275,-0.063,0.1339,-0.1969,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_4982a4f97d,sig_6c0b6dc985,0.0,0.0,0.0,,0.4801,0.0,
EP_0620,ETHUSDT,LONG,2026-01-01T13:20:42.858690+00:00,2026-01-01T15:54:29.340168+00:00,2.56,2,16,334.23,334.48,0.112,2984.19,2986.4694,0.2553,0.2675,-0.0122,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_cf8e90d84e,sig_988b8c2c8f,0.0,0.0,0.0,,0.4802,0.0,
EP_0621,ETHUSDT,LONG,2026-01-11T08:33:33.287603+00:00,2026-01-11T08:49:03.209273+00:00,0.26,1,8,161.03,161.12,0.052,3096.7054,3098.5383,0.0953,0.1289,-0.0336,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_5f2eae1538,sig_241aeeeba3,0.0,0.0,0.0,,0.4667,0.0,
EP_0622,ETHUSDT,LONG,2026-01-11T15:20:47.750842+00:00,2026-01-11T15:28:50.814750+00:00,0.13,1,3,180.91,181.11,0.058,3119.14,3122.5134,0.1957,0.1448,0.0509,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_da6c624961,sig_a29f6522f0,0.0,0.0,0.0,,0.5325,0.0,
EP_0623,ETHUSDT,LONG,2026-01-11T15:33:05.104661+00:00,2026-01-11T15:39:30.850409+00:00,0.11,1,3,177.99,359.1,0.057,3122.5763,3122.6426,0.0038,0.2148,-0.2111,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_ca6b0cb2b9,sig_c9a7ac3162,0.0,0.0,0.0,,0.5131,0.0,
EP_0624,ETHUSDT,LONG,2026-01-11T15:41:04.248563+00:00,2026-01-11T16:17:24.188135+00:00,0.61,1,8,174.88,174.28,0.056,3122.7888,3112.1075,-0.5982,0.1397,-0.7378,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_9eaae82e4a,sig_aed69d2a7d,0.0,0.0,0.0,,0.5048,0.0,
EP_0625,ETHUSDT,LONG,2026-01-11T16:29:02.953667+00:00,2026-01-11T18:22:12.006631+00:00,1.89,5,32,695.53,699.53,0.222,3132.9966,3122.9238,-2.2361,0.5198,-2.7559,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_d7f59d45fd,sig_ec62c1845a,0.0,0.0,0.0,,0.493,0.0,
EP_0626,ETHUSDT,LONG,2026-01-16T10:42:10.313317+00:00,2026-01-16T15:55:06.441891+00:00,5.22,11,56,1292.24,1291.5,0.392,3296.52,3294.6306,-0.7407,1.0335,-1.7741,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,unknown,ord_5ebc29ea42,sig_5e81326803,0.0,0.0,0.0,,0.5026,0.0,
EP_0627,ETHUSDT,LONG,2026-01-17T14:17:48.564051+00:00,2026-01-17T14:31:21.701867+00:00,0.23,1,7,162.1,161.97,0.049,3308.14,3305.5131,-0.1287,0.1296,-0.2583,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_a54bbfcfd2,sig_dab66368a1,0.0,0.0,0.0,,0.4696,0.0,
EP_0628,ETHUSDT,LONG,2026-01-17T14:32:37.693252+00:00,2026-01-17T14:37:58.021396+00:00,0.09,1,3,165.35,165.35,0.05,3307.01,3306.9866,-0.0012,0.1323,-0.1334,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_5773c58da6,sig_2b2afe3da5,0.0,0.0,0.0,,0.4884,0.0,
EP_0629,ETHUSDT,LONG,2026-01-17T14:39:17.599059+00:00,2026-01-17T14:45:21.671976+00:00,0.1,1,3,165.39,165.29,0.05,3307.88,3305.776,-0.1052,0.1323,-0.2375,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_7295749ef2,sig_67e04657c1,0.0,0.0,0.0,,0.489,0.0,
EP_0630,ETHUSDT,LONG,2026-01-17T14:46:36.514977+00:00,2026-01-17T14:58:41.767335+00:00,0.2,2,6,330.55,330.53,0.1,3305.4536,3305.3005,-0.0153,0.2314,-0.2467,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_891b449c88,sig_1392d8201e,0.0,0.0,0.0,,0.4907,0.0,
EP_0631,ETHUSDT,LONG,2026-01-17T15:00:02.629928+00:00,2026-01-17T15:05:26.128794+00:00,0.09,1,3,165.47,165.48,0.05,3309.3672,3309.5694,0.0101,0.1324,-0.1223,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_6fe91eb410,sig_4aa7cbcb89,0.0,0.0,0.0,,0.4905,0.0,
EP_0632,ETHUSDT,LONG,2026-01-17T15:06:42.293099+00:00,2026-01-17T15:12:32.821473+00:00,0.1,1,3,165.66,165.68,0.05,3313.1,3313.5228,0.0211,0.1325,-0.1114,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_da87f7a35f,sig_a8c24ca360,0.0,0.0,0.0,,0.4913,0.0,
EP_0633,ETHUSDT,LONG,2026-01-17T15:14:01.468273+00:00,2026-01-17T15:27:16.053196+00:00,0.22,1,8,165.68,165.8,0.05,3313.65,3316.006,0.1178,0.1326,-0.0148,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_2e051e475f,sig_51697d2f12,0.0,0.0,0.0,,0.4892,0.0,
EP_0634,ETHUSDT,LONG,2026-01-18T13:51:13.660162+00:00,2026-01-18T14:09:33.814154+00:00,0.31,1,8,166.2,166.16,0.05,3324.05,3323.1856,-0.0432,0.1329,-0.1762,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_65d055809d,sig_4bfda0a964,0.0,0.0,0.0,,0.4836,0.0,
EP_0635,ETHUSDT,LONG,2026-01-18T14:11:06.644412+00:00,2026-01-18T14:14:20.920744+00:00,0.05,1,2,172.8,172.96,0.052,3322.9973,3326.1915,0.1661,0.1383,0.0278,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_90b058ac37,sig_56646a8f04,0.0,0.0,0.0,,0.4996,0.0,
EP_0636,ETHUSDT,LONG,2026-01-18T14:22:32.371398+00:00,2026-01-18T14:28:07.936446+00:00,0.09,1,3,166.87,166.74,0.05,3337.3376,3334.8268,-0.1255,0.1334,-0.259,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_83fe983d1d,sig_50d00047b0,0.0,0.0,0.0,,0.4921,0.0,
EP_0637,ETHUSDT,LONG,2026-01-18T14:29:29.688329+00:00,2026-01-18T14:36:10.461524+00:00,0.11,1,3,166.83,166.91,0.05,3336.67,3338.272,0.0801,0.1335,-0.0534,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_1851a1d795,sig_9c4cb4da26,0.0,0.0,0.0,,0.4881,0.0,
EP_0638,ETHUSDT,LONG,2026-01-18T14:37:31.203434+00:00,2026-01-18T14:52:24.823157+00:00,0.25,1,8,166.8,166.42,0.05,3336.02,3328.4612,-0.3779,0.1333,-0.5112,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_5f652df67c,sig_1f22c2975d,0.0,0.0,0.0,,0.4898,0.0,
EP_0639,ETHUSDT,LONG,2026-01-18T15:08:17.294370+00:00,2026-01-18T15:21:45.945079+00:00,0.22,1,2,166.17,333.0,0.05,3323.34,3329.9527,0.3306,0.1997,0.131,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_d61f1ddf7f,sig_c88b6b7358,0.0,0.0,0.0,,0.4895,0.0,
EP_0640,ETHUSDT,LONG,2026-01-19T19:45:05.651757+00:00,2026-01-19T20:03:59.424504+00:00,0.31,2,2,325.03,988.16,0.101,3218.1088,3218.761,0.0659,0.4995,-0.4337,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_118bf40eab,sig_b78ed42604,0.0,0.0,0.0,,0.5781,0.0,
EP_0641,ETHUSDT,LONG,2026-01-19T20:08:38.886374+00:00,2026-01-19T20:11:03.472667+00:00,0.04,1,2,196.4,196.4,0.061,3219.7489,3219.6623,-0.0053,0.1571,-0.1624,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_eb772f0cae,sig_4e7ec648cd,0.0,0.0,0.0,,0.5669,0.0,
EP_0642,ETHUSDT,LONG,2026-01-19T20:14:36.722315+00:00,2026-01-19T20:20:11.624256+00:00,0.09,1,2,193.17,193.26,0.06,3219.5242,3220.9253,0.0841,0.1546,-0.0705,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_35266940d0,sig_315011f01f,0.0,0.0,0.0,,0.5647,0.0,
EP_0643,ETHUSDT,LONG,2026-01-19T20:21:36.560816+00:00,2026-01-20T02:48:46.818006+00:00,6.45,2,4,254.24,2075.84,0.079,3218.2803,3193.6061,-1.9493,0.9185,-2.8678,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_3420861c19,sig_db7df0d298,0.0,0.0,0.0,,0.5528,0.0,
EP_0644,ETHUSDT,LONG,2026-01-20T02:49:30.356571+00:00,2026-01-20T02:56:18.484986+00:00,0.11,2,3,399.0,399.44,0.125,3191.97,3195.545,0.4469,0.2798,0.1671,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_c7833e5d70,sig_5c6b4f1362,0.0,0.0,0.0,,0.5857,0.0,
EP_0645,ETHUSDT,LONG,2026-01-20T02:58:38.927118+00:00,2026-01-20T05:02:40.700003+00:00,2.07,4,26,580.19,579.11,0.182,3187.8655,3181.9165,-1.0827,0.4248,-1.5075,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_be766c4f3c,sig_f1da1f071e,0.0,0.0,0.0,,0.5638,0.0,
EP_0646,ETHUSDT,LONG,2026-01-20T22:04:49.459884+00:00,2026-01-21T00:10:43.564056+00:00,2.1,3,29,595.73,597.05,0.199,2993.5984,2941.1416,-10.4389,0.4059,-10.8448,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_443777187a,sig_9d2a433b1c,0.0,0.0,0.0,,0.8004,0.0,
EP_0647,ETHUSDT,LONG,2026-01-24T10:58:13.730101+00:00,2026-01-24T11:03:47.741593+00:00,0.09,1,1,2.96,20.72,0.001,2959.58,2960.46,0.0009,0.0089,-0.008,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_2c0ca5fe10,sig_d914f5c0bd,0.0,0.0,0.0,,0.6047,0.0,
EP_0648,ETHUSDT,LONG,2026-01-24T11:10:52.154901+00:00,2026-01-24T11:15:51.239889+00:00,0.08,1,3,222.03,222.12,0.075,2960.45,2961.602,0.0864,0.1777,-0.0913,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_b61bec3e59,sig_6048a8ab12,0.0,0.0,0.0,,0.6043,0.0,
EP_0649,ETHUSDT,LONG,2026-01-24T11:17:31.345657+00:00,2026-01-24T11:25:51.360779+00:00,0.14,1,4,222.13,222.21,0.075,2961.73,2962.8635,0.085,0.1777,-0.0927,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_9f8147e2c7,sig_dd9b63f8a6,0.0,0.0,0.0,,0.6041,0.0,
EP_0650,ETHUSDT,LONG,2026-01-24T11:29:46.866803+00:00,2026-01-24T11:34:47.217190+00:00,0.08,1,3,222.1,444.17,0.075,2961.36,2961.1425,-0.0163,0.2665,-0.2828,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_e7e1a50f43,sig_4bb5adf7fa,0.0,0.0,0.0,,0.6026,0.0,
EP_0651,ETHUSDT,LONG,2026-01-24T11:36:24.204113+00:00,2026-01-24T11:41:14.842828+00:00,0.08,1,3,222.09,222.11,0.075,2961.16,2961.4367,0.0208,0.1777,-0.1569,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_d038209e17,sig_9f4e57af0e,0.0,0.0,0.0,,0.5999,0.0,
EP_0652,ETHUSDT,LONG,2026-01-24T11:42:52.927092+00:00,2026-01-24T11:48:05.886768+00:00,0.09,1,3,219.22,219.21,0.074,2962.39,2962.2349,-0.0115,0.1754,-0.1868,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_e946816045,sig_1c12e2c195,0.0,0.0,0.0,,0.598,0.0,
EP_0653,ETHUSDT,LONG,2026-01-24T11:49:44.212720+00:00,2026-01-24T12:26:04.273195+00:00,0.61,1,4,219.22,233.91,0.074,2962.49,2960.8448,-0.1217,0.1813,-0.303,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_839f420561,sig_4a29f0af2b,0.0,0.0,0.0,,0.5952,0.0,
EP_0654,ETHUSDT,LONG,2026-01-24T12:28:13.307555+00:00,2026-01-24T12:33:20.881570+00:00,0.09,1,2,207.32,207.26,0.07,2961.74,2960.79,-0.0665,0.1658,-0.2323,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_5bae8c3b5a,sig_237a47403c,0.0,0.0,0.0,,0.5657,0.0,
EP_0655,ETHUSDT,LONG,2026-01-24T12:34:52.496210+00:00,2026-01-24T12:49:21.335507+00:00,0.24,1,3,207.37,829.14,0.07,2962.49,2961.204,-0.09,0.4146,-0.5046,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_514e2201bd,sig_11d6c0834f,0.0,0.0,0.0,,0.5637,0.0,
EP_0656,ETHUSDT,LONG,2026-01-24T12:50:12.841918+00:00,2026-01-24T12:53:57.795635+00:00,0.06,1,2,207.29,207.34,0.07,2961.33,2961.94,0.0427,0.1659,-0.1232,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_563c34a85f,sig_09cde57c82,0.0,0.0,0.0,,0.5608,0.0,
EP_0657,ETHUSDT,LONG,2026-01-24T12:54:45.389136+00:00,2026-01-24T12:57:28.636776+00:00,0.05,1,2,207.35,207.31,0.07,2962.21,2961.575,-0.0445,0.1659,-0.2103,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_98ad945b20,sig_698e376f11,0.0,0.0,0.0,,0.5603,0.0,
EP_0658,ETHUSDT,LONG,2026-01-24T13:00:34.426228+00:00,2026-01-24T13:02:37.711045+00:00,0.03,1,2,207.35,207.34,0.07,2962.21,2962.051,-0.0111,0.1659,-0.177,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_fe3f5a402c,sig_f3c801c3bd,0.0,0.0,0.0,,0.5599,0.0,
EP_0659,ETHUSDT,LONG,2026-01-24T13:03:31.079598+00:00,2026-01-24T13:06:29.626972+00:00,0.05,1,2,207.35,207.36,0.07,2962.21,2962.239,0.002,0.1659,-0.1639,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_959c41f34e,sig_ad51dd1821,0.0,0.0,0.0,,0.5599,0.0,
EP_0660,ETHUSDT,LONG,2026-01-24T13:07:18.401081+00:00,2026-01-24T13:09:21.122410+00:00,0.03,1,2,207.37,207.3,0.07,2962.43,2961.362,-0.0748,0.1659,-0.2406,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_487c7db393,sig_735744a585,0.0,0.0,0.0,,0.5601,0.0,
EP_0661,ETHUSDT,LONG,2026-01-24T13:10:10.933465+00:00,2026-01-24T13:13:00.253194+00:00,0.05,1,2,207.37,207.29,0.07,2962.43,2961.34,-0.0763,0.1659,-0.2422,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_e07b34e4e8,sig_b658021471,0.0,0.0,0.0,,0.5601,0.0,
EP_0662,ETHUSDT,LONG,2026-01-24T13:13:53.326549+00:00,2026-01-24T13:15:47.512717+00:00,0.03,1,2,207.37,207.29,0.07,2962.43,2961.34,-0.0763,0.1659,-0.2422,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_9aeae7cdb9,sig_3909c6ccfd,0.0,0.0,0.0,,0.5603,0.0,
EP_0663,ETHUSDT,LONG,2026-01-24T13:16:39.359055+00:00,2026-01-24T14:59:05.040448+00:00,1.71,1,10,207.33,206.93,0.07,2961.8,2956.158,-0.3949,0.1657,-0.5606,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_618b494ef5,sig_d24db95bd3,0.0,0.0,0.0,,0.5603,0.0,
EP_0664,ETHUSDT,LONG,2026-01-24T22:18:31.276870+00:00,2026-01-24T22:21:16.478664+00:00,0.05,1,2,225.17,225.08,0.076,2962.8,2961.5445,-0.0954,0.1801,-0.2755,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_8f0face227,sig_01d1bd9fb7,0.0,0.0,0.0,,0.6086,0.0,
EP_0665,ETHUSDT,LONG,2026-01-24T22:23:00.454767+00:00,2026-01-24T22:50:59.392502+00:00,0.47,1,3,231.1,1376.3,0.078,2962.81,2959.7951,-0.2352,0.643,-0.8781,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_52208806bb,sig_9e2a0820cd,0.0,0.0,0.0,,0.6267,0.0,
EP_0666,ETHUSDT,LONG,2026-01-24T22:54:24.908185+00:00,2026-01-24T23:00:16.514861+00:00,0.1,2,2,287.14,666.49,0.097,2960.1758,2962.1905,0.1954,0.3684,-0.173,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_358ca19425,sig_22dfd6be27,0.0,0.0,0.0,,0.606,0.0,
EP_0667,ETHUSDT,LONG,2026-01-24T23:01:58.320911+00:00,2026-01-25T07:03:01.980393+00:00,8.02,3,22,443.88,453.06,0.15,2959.1917,2941.9405,-2.5877,0.3144,-2.9021,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_b8537637c8,sig_8ea04a5ec5,0.0,0.0,0.0,,0.6059,0.0,
EP_0668,ETHUSDT,LONG,2026-01-28T10:34:48.728679+00:00,2026-01-28T11:25:23.515958+00:00,0.84,1,10,205.71,205.23,0.068,3025.1087,3018.1516,-0.4731,0.1644,-0.6375,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_43ef8293bd,sig_09d5a14f6b,0.0,0.0,0.0,,0.5619,0.0,
EP_0669,ETHUSDT,LONG,2026-01-28T17:04:58.356460+00:00,2026-01-28T22:10:37.885323+00:00,5.09,13,57,2006.03,2015.07,0.668,3003.043,3016.5782,9.0416,1.6084,7.4331,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,unknown,ord_bb14570e1e,sig_d505ce0469,0.0,0.0,0.0,,0.5871,0.0,
EP_0670,ETHUSDT,LONG,2026-01-28T22:12:27.468480+00:00,2026-01-29T06:05:48.437955+00:00,7.89,5,35,1051.6,1057.51,0.349,3013.1752,2978.9137,-11.9573,0.8436,-12.8009,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_1626ff5743,sig_39729278fc,0.0,0.0,0.0,,0.547,0.0,
EP_0671,ETHUSDT,LONG,2026-01-29T13:09:25.771008+00:00,2026-01-29T19:44:04.411873+00:00,6.58,3,20,460.68,443.64,0.157,2934.27,2790.2016,-22.6187,0.3565,-22.9752,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_5b498204fb,sig_88a076b831,0.0,0.0,0.0,,0.6098,0.0,
EP_0672,ETHUSDT,LONG,2026-01-30T00:54:19.160997+00:00,2026-01-31T12:43:10.949200+00:00,35.81,6,47,1037.55,1004.15,0.376,2759.442,2670.6238,-33.3956,0.7797,-34.1753,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_8860d54e37,sig_c32fc43473,0.0,0.0,0.0,,0.6391,0.0,
EP_0673,ETHUSDT,LONG,2026-02-01T02:07:58.646895+00:00,2026-02-01T23:36:21.073918+00:00,21.47,2,7,144.06,143.4,0.059,2441.6288,2276.1286,-9.7645,0.0862,-9.8507,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_98d3978c8d,sig_79dc034c87,0.0,0.0,0.0,,0.7445,0.0,
EP_0674,ETHUSDT,LONG,2026-02-04T01:20:18.773757+00:00,2026-02-04T07:38:02.225147+00:00,6.3,6,43,877.83,880.15,0.387,2268.2836,2274.28,2.3206,0.6982,1.6224,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_8fcffa5759,sig_1146c53abe,0.0,0.0,0.0,,0.5724,0.0,
EP_0675,ETHUSDT,LONG,2026-02-04T11:51:05.739288+00:00,2026-02-04T18:53:38.255834+00:00,7.04,4,24,541.05,514.71,0.24,2254.3763,2144.6371,-26.3374,0.3948,-26.7322,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_08079b1011,sig_d4cdb0ebb3,0.0,0.0,0.0,,0.5599,0.0,
EP_0676,ETHUSDT,LONG,2026-02-04T23:36:35.317185+00:00,2026-02-05T09:48:44.014497+00:00,10.2,6,43,907.7,908.39,0.422,2150.9394,2112.5451,-16.2024,0.7264,-16.9288,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_703a9ccef6,sig_26f64f4e29,0.0,0.0,0.0,,0.7743,0.0,
EP_0677,ETHUSDT,LONG,2026-02-06T03:51:25.842293+00:00,2026-02-07T21:26:18.535712+00:00,41.58,12,66,1303.17,1381.29,0.685,1902.4389,2010.609,74.0965,1.0347,73.0618,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_160cec634d,sig_3d85022bb9,0.0,0.0,0.0,,0.5439,0.0,
EP_0678,ETHUSDT,LONG,2026-02-07T23:56:52.329785+00:00,2026-02-10T09:54:30.231532+00:00,57.96,7,37,761.86,753.69,0.365,2087.2924,2031.5153,-20.3587,0.5678,-20.9264,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_d449af13a9,sig_e70421be0b,0.0,0.0,0.0,,0.5898,0.0,
EP_0679,ETHUSDT,LONG,2026-02-11T02:22:38.828633+00:00,2026-02-11T16:57:54.256602+00:00,14.59,6,44,967.74,938.91,0.479,2020.3273,1939.8886,-38.5301,0.6834,-39.2135,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_6a75754f18,sig_41c80e2e25,0.0,0.0,0.0,,0.5472,0.0,
EP_0680,ETHUSDT,LONG,2026-02-11T18:20:22.812732+00:00,2026-02-12T02:50:00.747850+00:00,8.49,5,37,774.71,798.81,0.4,1936.7754,1962.6738,10.3594,0.5965,9.7629,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_bc69064722,sig_0caa790a1d,0.0,0.0,0.0,,0.4985,0.0,
EP_0681,ETHUSDT,LONG,2026-02-12T03:06:28.240410+00:00,2026-02-12T08:28:04.557399+00:00,5.36,1,8,155.03,173.05,0.079,1962.45,1966.4475,0.3158,0.1002,0.2156,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_fa2cc1aa5b,sig_10871887b0,0.0,0.0,0.0,,0.4705,0.0,
EP_0682,ETHUSDT,LONG,2026-02-12T13:02:48.438774+00:00,2026-02-12T13:44:21.443139+00:00,0.69,7,2,594.14,2202.75,0.3,1980.4774,1989.8367,2.8078,1.0954,1.7124,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_72359428b8,sig_cd7ca52349,0.0,0.0,0.0,,0.538,0.0,
EP_0683,ETHUSDT,LONG,2026-02-12T13:44:49.407839+00:00,2026-02-12T13:46:43.640173+00:00,0.03,1,2,115.45,115.36,0.058,1990.5,1988.9503,-0.0899,0.0923,-0.1822,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_7cece0d58f,sig_1f8e591b2c,0.0,0.0,0.0,,0.5464,0.0,
EP_0684,ETHUSDT,LONG,2026-02-12T13:47:13.502712+00:00,2026-02-12T13:48:39.284893+00:00,0.02,1,2,121.32,121.32,0.061,1988.8082,1988.7707,-0.0023,0.0971,-0.0993,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_310c7f4dd8,sig_9b3ea81268,0.0,0.0,0.0,,0.558,0.0,
EP_0685,ETHUSDT,LONG,2026-02-12T13:49:09.021266+00:00,2026-02-12T13:57:45.503691+00:00,0.14,2,2,244.43,361.95,0.123,1987.2563,1988.7466,0.1833,0.2426,-0.0592,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_83fc05560f,sig_16c37f4c73,0.0,0.0,0.0,,0.558,0.0,
EP_0686,ETHUSDT,LONG,2026-02-12T13:59:28.428777+00:00,2026-02-12T16:04:12.294197+00:00,2.08,8,37,869.93,876.77,0.438,1986.1504,1965.8449,-8.8938,0.6455,-9.5393,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_b487be265d,sig_c253e0cbaf,0.0,0.0,0.0,,0.5757,0.0,
EP_0687,ETHUSDT,LONG,2026-02-12T19:20:32.268296+00:00,2026-02-12T21:20:24.763450+00:00,2.0,5,2,797.67,2988.52,0.413,1931.3959,1923.1123,-3.4211,1.4573,-4.8784,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_0b3c6cf6bc,sig_cb506b8207,0.0,0.0,0.0,,0.7505,0.0,
EP_0688,ETHUSDT,LONG,2026-02-12T21:20:46.845495+00:00,2026-02-12T21:21:23.030450+00:00,0.01,1,2,178.88,178.82,0.093,1923.4342,1922.7435,-0.0642,0.1431,-0.2073,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_74be965ae6,sig_b8145f3917,0.0,0.0,0.0,,0.5689,0.0,
